4248,2016-04-14 16:05:48,10.7545,106.678166666667
6141,2016-03-30 05:23:07,10.7506666666667,106.659
1757,2016-04-08 13:35:05,10.7993816227561,106.610920472145
3318,2016-04-23 20:50:39,10.7703333333333,106.692333333333
6429,2016-04-13 19:25:07,10.751958,106.612153
4743,2016-04-05 17:09:46,10.7595,106.677166666667
4854,2016-03-28 13:10:02,10.8018333333333,106.640666666667
4925,2016-04-01 19:48:47,10.762749,106.676041
1958,2016-03-21 21:41:34,10.7965,106.679
1509,2016-04-02 17:26:47,10.7376666666667,106.7255
4295,2016-04-10 14:03:38,10.7861666666667,106.675333333333
3373,2016-04-07 08:17:43,10.771,106.694666666667
2375,2016-04-06 10:00:01,10.7833333333333,106.6925
2617,2016-04-08 12:53:42,10.8058333333333,106.6345
3712,2016-04-23 08:53:50,10.7995,106.675333333333
6482,2016-04-23 19:25:40,10.8480439177799,106.668186480986
6936,2016-04-08 17:16:06,10.7291666666667,106.703166666667
3839,2016-04-06 07:48:55,10.79882,106.6729
1786,2016-03-27 05:56:55,10.7925,106.718
2387,2016-03-24 22:32:10,10.7715,106.677666666667
1103,2016-03-26 08:57:11,10.7293333333333,106.7185
4775,2016-04-02 16:36:38,10.764,106.682333333333
5668,2016-04-13 15:50:30,10.7728333333333,106.700166666667
6426,2016-04-18 14:29:06,10.7780566666667,106.696598333333
2103,2016-03-31 15:11:12,10.7881914742567,106.677470626984
6130,2016-03-22 13:39:39,10.7993333333333,106.657666666667
1697,2016-04-21 06:36:49,10.8005,106.6615
990,2016-04-13 19:07:37,10.781262,106.630739
1415,2016-04-22 23:28:28,10.7646666666667,106.661166666667
1550,2016-04-22 19:51:47,10.7965,106.673333333333
3548,2016-03-25 13:31:41,10.7745,106.702833333333
3425,2016-04-02 12:02:19,10.7263333333333,106.707833333333
985,2016-03-27 21:37:18,10.788,106.695833333333
4717,2016-04-19 09:09:21,10.7716666666667,106.690166666667
2757,2016-04-14 15:51:10,10.754994,106.680424
1381,2016-04-07 23:48:21,10.7665,106.692333333333
4448,2016-03-21 13:03:21,10.7858333333333,106.700833333333
5966,2016-03-21 03:11:37,10.753181,106.698417
1570,2016-04-22 18:22:36,10.8203333333333,106.695833333333
1587,2016-03-31 13:23:57,10.8523333333333,106.617
3133,2016-03-23 10:36:50,10.7546666666667,106.631
1742,2016-04-07 12:18:14,10.755,106.643166666667
2686,2016-04-03 15:12:06,10.7486151079106,106.68254941468
3791,2016-04-12 07:52:52,10.8395,106.641333333333
3521,2016-03-26 07:58:24,10.762,106.676
4889,2016-04-05 17:19:25,10.7828333333333,106.697833333333
4379,2016-03-26 13:55:54,10.7873333333333,106.688166666667
4331,2016-03-30 18:45:43,10.7823083333333,106.680678333333
1281,2016-03-27 21:13:38,10.7856666666667,106.6365
4933,2016-04-15 20:56:06,10.7956666666667,106.587
1767,2016-03-27 17:35:34,10.8068333333333,106.680333333333
3551,2016-04-23 17:35:13,10.7719183333333,106.703998333333
5615,2016-04-10 10:27:51,10.7903333333333,106.720833333333
1957,2016-04-05 08:16:40,10.7716666666667,106.697833333333
3783,2016-04-05 00:41:53,10.7846666666667,106.680166666667
1511,2016-04-08 16:26:58,10.7971666666667,106.659833333333
1737,2016-04-17 07:55:10,10.842885,106.679111666667
4395,2016-04-04 09:12:16,10.780358,106.653832
2167,2016-04-07 07:27:24,10.7533333333333,106.663166666667
2469,2016-03-29 16:16:56,10.857044,106.6017
2568,2016-03-26 17:05:36,10.7766666666667,106.705
